"release","id","rg","ctr_n","ctr","yr","mn","sub","cst_n","cst","mag","pty_n","pty","can","pev1","vot1","vv1","ivv1","to1","cv1","cvs1","pv1","pvs1","pev2","vot2","vv2","ivv2","to2","cv2","cvs2","pv2","pvs2","seat"
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KANKOYO",49,1,"Patriotic Front",23,"MUSHIMBA Brian",24636,13480,13273,207,0.547166747848677,7932,0.597604158818654,7932,0.597604158818654,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KANKOYO",49,1,"United Party for National Development",29,"MABETA Heartson",24636,13480,13273,207,0.547166747848677,5341,0.402395841181346,5341,0.402395841181346,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KANTANSHI",50,1,"Independent",6056,"MUMBA Anthony C",35288,19625,19242,383,0.556138063931081,12554,0.652426982642137,12554,0.652426982642137,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KANTANSHI",50,1,"Patriotic Front",23,"MUKANGA Dingle Y",35288,19625,19242,383,0.556138063931081,4724,0.245504625298825,4724,0.245504625298825,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KANTANSHI",50,1,"Independent",6073,"NDONGO Jackson M",35288,19625,19242,383,0.556138063931081,132,0.00685999376364203,132,0.00685999376364203,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KANTANSHI",50,1,"United Party for National Development",29,"CHIPILIPILI Catherine",35288,19625,19242,383,0.556138063931081,1832,0.0952083982953955,1832,0.0952083982953955,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","KANYAMA",51,1,"Forum for Democracy and Development",7,"KAFULI Levy",136198,72010,70590,1420,0.528715546483796,515,0.00729565094205978,515,0.00729565094205978,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","KANYAMA",51,1,"United Party for National Development",29,"MWALE Samuel",136198,72010,70590,1420,0.528715546483796,31934,0.452387023657742,31934,0.452387023657742,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","KANYAMA",51,1,"United National Independence Party",28,"MWELWA Charles",136198,72010,70590,1420,0.528715546483796,259,0.00366907493979317,259,0.00366907493979317,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","KANYAMA",51,1,"Patriotic Front",23,"PHIRI Elizabeth",136198,72010,70590,1420,0.528715546483796,36674,0.51953534494971,36674,0.51953534494971,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","KANYAMA",51,1,"Independent",6015,"CHIYABA Sydney",136198,72010,70590,1420,0.528715546483796,177,0.00250743731406715,177,0.00250743731406715,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUSAKA","KANYAMA",51,1,"Movement for Multi-Party Democracy",11,"NKOLE Maggie M",136198,72010,70590,1420,0.528715546483796,1031,0.0146054681966284,1031,0.0146054681966284,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"WESTERN","KAOMA CENTRAL",52,1,"Independent",6037,"LIBINGA Tauzeni W",25616,13872,13482,390,0.541536539662711,571,0.0423527666518321,571,0.0423527666518321,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"WESTERN","KAOMA CENTRAL",52,1,"Independent",6013,"CHISANI George C",25616,13872,13482,390,0.541536539662711,2185,0.162067942441774,2185,0.162067942441774,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"WESTERN","KAOMA CENTRAL",52,1,"Forum for Democracy and Development",7,"WAMPATA Joel",25616,13872,13482,390,0.541536539662711,203,0.0150571131879543,203,0.0150571131879543,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"WESTERN","KAOMA CENTRAL",52,1,"Patriotic Front",23,"LIATO Chisangu A",25616,13872,13482,390,0.541536539662711,2388,0.177125055629729,2388,0.177125055629729,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"WESTERN","KAOMA CENTRAL",52,1,"United Party for National Development",29,"SITWALA Sitwala M",25616,13872,13482,390,0.541536539662711,8135,0.603397122088711,8135,0.603397122088711,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","KAPIRI MPOSHI",53,1,"Forum for Democracy and Development",7,"DUBE Tembo P",103986,47085,45583,1502,0.45280133864174,457,0.0100256674637475,457,0.0100256674637475,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","KAPIRI MPOSHI",53,1,"Patriotic Front",23,"SIINGWA Chrispin",103986,47085,45583,1502,0.45280133864174,20798,0.456266590614922,20798,0.456266590614922,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","KAPIRI MPOSHI",53,1,"United Party for National Development",29,"KAKUBO Stanley K",103986,47085,45583,1502,0.45280133864174,22388,0.49114801570761,22388,0.49114801570761,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","KAPIRI MPOSHI",53,1,"United Progressive People",49,"MANYANINA Fredrick",103986,47085,45583,1502,0.45280133864174,168,0.00368558453809534,168,0.00368558453809534,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","KAPIRI MPOSHI",53,1,"Movement for Multi-Party Democracy",11,"MAMBWE Dorothy M",103986,47085,45583,1502,0.45280133864174,1772,0.0388741416756247,1772,0.0388741416756247,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","KAPOCHE",54,1,"United Party for National Development",29,"BANDA Davison",40650,19814,18920,894,0.487429274292743,1428,0.0754756871035941,1428,0.0754756871035941,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","KAPOCHE",54,1,"Forum for Democracy and Development",7,"LUNGU Nixon",40650,19814,18920,894,0.487429274292743,418,0.022093023255814,418,0.022093023255814,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","KAPOCHE",54,1,"Movement for Multi-Party Democracy",11,"MWANZA Jacob",40650,19814,18920,894,0.487429274292743,505,0.0266913319238901,505,0.0266913319238901,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","KAPOCHE",54,1,"Independent",6064,"MWALE Yvonne D",40650,19814,18920,894,0.487429274292743,4315,0.228065539112051,4315,0.228065539112051,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","KAPOCHE",54,1,"Patriotic Front",23,"BANDA Charles R",40650,19814,18920,894,0.487429274292743,12254,0.647674418604651,12254,0.647674418604651,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"NORTHERN","KAPUTA",55,1,"Patriotic Front",23,"NG'ONGA Maxas B.J",31880,20193,19940,253,0.63340652446675,11120,0.557673019057171,11120,0.557673019057171,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"NORTHERN","KAPUTA",55,1,"United Party for National Development",29,"NKANDU Elvis C",31880,20193,19940,253,0.63340652446675,8483,0.42542627883651,8483,0.42542627883651,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"NORTHERN","KAPUTA",55,1,"Forum for Democracy and Development",7,"TANGA Gershom K",31880,20193,19940,253,0.63340652446675,337,0.016900702106319,337,0.016900702106319,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"NORTHERN","KASAMA CENTRAL",56,1,"Forum for Democracy and Development",7,"MULENGA Webster",65636,35875,35346,529,0.546575050277287,397,0.0112318225541787,397,0.0112318225541787,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"NORTHERN","KASAMA CENTRAL",56,1,"Patriotic Front",23,"SAMPA Kelvin M",65636,35875,35346,529,0.546575050277287,25427,0.719374186612347,25427,0.719374186612347,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"NORTHERN","KASAMA CENTRAL",56,1,"United Party for National Development",29,"MWAMBA Sibongile",65636,35875,35346,529,0.546575050277287,9359,0.264782436485034,9359,0.264782436485034,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"NORTHERN","KASAMA CENTRAL",56,1,"Rainbow Party",46,"CHILESHE Pascal C",65636,35875,35346,529,0.546575050277287,163,0.00461155434844113,163,0.00461155434844113,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"NORTH-WESTERN","KASEMPA",57,1,"Movement for Multi-Party Democracy",11,"KAFUMUKACHE Tobias",36560,21444,20761,683,0.586542669584245,268,0.0129088194210298,268,0.0129088194210298,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"NORTH-WESTERN","KASEMPA",57,1,"Independent",6041,"MASUMBA Peter",36560,21444,20761,683,0.586542669584245,3715,0.178941284138529,3715,0.178941284138529,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"NORTH-WESTERN","KASEMPA",57,1,"Forum for Democracy and Development",7,"SHITIMA Haggai K",36560,21444,20761,683,0.586542669584245,75,0.00361254274842252,75,0.00361254274842252,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"NORTH-WESTERN","KASEMPA",57,1,"United Party for National Development",29,"TAMBATAMBA Brenda M",36560,21444,20761,683,0.586542669584245,15025,0.723712730600645,15025,0.723712730600645,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"NORTH-WESTERN","KASEMPA",57,1,"Patriotic Front",23,"KASOSA Dominic",36560,21444,20761,683,0.586542669584245,1678,0.0808246230913733,1678,0.0808246230913733,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","KASENENGWA",58,1,"Independent",6065,"MWALIMU Gary C",49837,24654,23852,802,0.494692698196119,1185,0.0496813684387053,1185,0.0496813684387053,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","KASENENGWA",58,1,"United National Independence Party",28,"KAYUNI Kondwani R",49837,24654,23852,802,0.494692698196119,514,0.0215495555928224,514,0.0215495555928224,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","KASENENGWA",58,1,"Forum for Democracy and Development",7,"JERE Leo K",49837,24654,23852,802,0.494692698196119,428,0.0179439879255408,428,0.0179439879255408,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","KASENENGWA",58,1,"Movement for Multi-Party Democracy",11,"ZULU Gideon",49837,24654,23852,802,0.494692698196119,3235,0.135628039577394,3235,0.135628039577394,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","KASENENGWA",58,1,"Independent",6002,"BANDA Charles",49837,24654,23852,802,0.494692698196119,2468,0.103471407009894,2468,0.103471407009894,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","KASENENGWA",58,1,"United Party for National Development",29,"BANDA Faustin AS",49837,24654,23852,802,0.494692698196119,1371,0.0574794566493376,1371,0.0574794566493376,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","KASENENGWA",58,1,"Patriotic Front",23,"KALIMA Victoria",49837,24654,23852,802,0.494692698196119,12494,0.523813516686232,12494,0.523813516686232,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","KASENENGWA",58,1,"Rainbow Party",46,"BANDA Sensio",49837,24654,23852,802,0.494692698196119,2157,0.0904326681200738,2157,0.0904326681200738,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","KATOMBOLA",59,1,"United Party for National Development",29,"LIVUNE Derick",56429,38559,37440,1119,0.683318860869411,33172,0.886004273504273,33172,0.886004273504273,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","KATOMBOLA",59,1,"Alliance for Democracy and Development",36,"SIETA Alfred M",56429,38559,37440,1119,0.683318860869411,1558,0.0416132478632479,1558,0.0416132478632479,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","KATOMBOLA",59,1,"Patriotic Front",23,"SIANKOMBWE Elias",56429,38559,37440,1119,0.683318860869411,2710,0.0723824786324786,2710,0.0723824786324786,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","KATUBA",60,1,"Rainbow Party",46,"HANGOMBA Lynda M",43806,25213,24430,783,0.575560425512487,460,0.018829308227589,460,0.018829308227589,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","KATUBA",60,1,"Independent",6030,"KAPALASA Aubrey B",43806,25213,24430,783,0.575560425512487,3138,0.128448628735162,3138,0.128448628735162,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","KATUBA",60,1,"United Party for National Development",29,"MWASHINGWELE Patricia C",43806,25213,24430,783,0.575560425512487,13076,0.535243553008596,13076,0.535243553008596,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","KATUBA",60,1,"Movement for Multi-Party Democracy",11,"CHIBUNGA Leonard E",43806,25213,24430,783,0.575560425512487,824,0.0337290216946377,824,0.0337290216946377,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","KATUBA",60,1,"Patriotic Front",23,"SHAKAFUSWA Jonas",43806,25213,24430,783,0.575560425512487,6225,0.254809660253786,6225,0.254809660253786,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","KATUBA",60,1,"Forum for Democracy and Development",7,"CHAKAINA Derrick",43806,25213,24430,783,0.575560425512487,707,0.0289398280802292,707,0.0289398280802292,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","KAUMBWE",61,1,"Movement for Multi-Party Democracy",11,"BANDA Nicholas K",24243,10876,10488,388,0.448624345171802,1510,0.14397406559878,1510,0.14397406559878,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","KAUMBWE",61,1,"United Party for National Development",29,"NGOMA Felix Z",24243,10876,10488,388,0.448624345171802,1412,0.134630053394355,1412,0.134630053394355,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","KAUMBWE",61,1,"Patriotic Front",23,"TEMBO Listed N",24243,10876,10488,388,0.448624345171802,7566,0.721395881006865,7566,0.721395881006865,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"LUAPULA","KAWAMBWA",62,1,"Independent",6090,"SINDAZI Andrew",24405,14761,14462,299,0.604835074779758,4732,0.327202323330106,4732,0.327202323330106,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUAPULA","KAWAMBWA",62,1,"Forum for Democracy and Development",7,"MANCHENE Alice K",24405,14761,14462,299,0.604835074779758,136,0.00940395519291938,136,0.00940395519291938,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUAPULA","KAWAMBWA",62,1,"United Party for National Development",29,"KAWANDAMI Angela C",24405,14761,14462,299,0.604835074779758,674,0.0466048955884387,674,0.0466048955884387,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUAPULA","KAWAMBWA",62,1,"Movement for Multi-Party Democracy",11,"CHITIKA Elizabeth K",24405,14761,14462,299,0.604835074779758,1830,0.126538514728253,1830,0.126538514728253,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUAPULA","KAWAMBWA",62,1,"Patriotic Front",23,"CHILANGWA Nickson",24405,14761,14462,299,0.604835074779758,7090,0.490250311160282,7090,0.490250311160282,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","KEEMBE",63,1,"Independent",6068,"MWEWA Anna M",65271,32734,31594,1140,0.501509092859003,5458,0.17275432044059,5458,0.17275432044059,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","KEEMBE",63,1,"Forum for Democracy and Development",7,"MWEEMBA Migeort K",65271,32734,31594,1140,0.501509092859003,261,0.00826106222700513,261,0.00826106222700513,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","KEEMBE",63,1,"United Party for National Development",29,"KASUNE Princess",65271,32734,31594,1140,0.501509092859003,20608,0.652275748559853,20608,0.652275748559853,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"CENTRAL","KEEMBE",63,1,"Patriotic Front",23,"CHIMINSA Emmanuel",65271,32734,31594,1140,0.501509092859003,5267,0.166708868772552,5267,0.166708868772552,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KWACHA",64,1,"Rainbow Party",46,"SAULO Kelvin",70184,37194,36408,786,0.529949846118773,281,0.00771808393759613,281,0.00771808393759613,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KWACHA",64,1,"United Party for National Development",29,"MUSHONGO Faith",70184,37194,36408,786,0.529949846118773,8924,0.24511096462316,8924,0.24511096462316,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KWACHA",64,1,"Independent",6082,"PHIRI Jerome M",70184,37194,36408,786,0.529949846118773,1401,0.0384805537244562,1401,0.0384805537244562,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KWACHA",64,1,"Patriotic Front",23,"MALANJI Joseph",70184,37194,36408,786,0.529949846118773,25051,0.688063063063063,25051,0.688063063063063,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","KWACHA",64,1,"Forum for Democracy and Development",7,"PHIRI Niza",70184,37194,36408,786,0.529949846118773,751,0.0206273346517249,751,0.0206273346517249,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"WESTERN","LIUWA",65,1,"Patriotic Front",23,"MWENDA Mwangala L",15888,10883,10723,160,0.684982376636455,2347,0.218875314744008,2347,0.218875314744008,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"WESTERN","LIUWA",65,1,"United Party for National Development",29,"MUSOKOTWANE Situmbeko",15888,10883,10723,160,0.684982376636455,8223,0.76685629021729,8223,0.76685629021729,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"WESTERN","LIUWA",65,1,"Forum for Democracy and Development",7,"IMASIKU Lubinda H",15888,10883,10723,160,0.684982376636455,153,0.0142683950387019,153,0.0142683950387019,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","LIVINGSTONE",66,1,"Patriotic Front",23,"MUNSANJE Omar B",84109,49373,48677,696,0.587012091452758,9990,0.20523039628572,9990,0.20523039628572,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","LIVINGSTONE",66,1,"Rainbow Party",46,"SAKAIMBO Joseph",84109,49373,48677,696,0.587012091452758,301,0.00618361854674692,301,0.00618361854674692,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","LIVINGSTONE",66,1,"Forum for Democracy and Development",7,"HAMUSONDE Allestair",84109,49373,48677,696,0.587012091452758,162,0.00332806048030898,162,0.00332806048030898,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","LIVINGSTONE",66,1,"United Progressive People",49,"BEEBE Precious",84109,49373,48677,696,0.587012091452758,165,0.00338969122994433,165,0.00338969122994433,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","LIVINGSTONE",66,1,"Independent",6089,"SIMWIMBA Edwin A",84109,49373,48677,696,0.587012091452758,8204,0.168539556669474,8204,0.168539556669474,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","LIVINGSTONE",66,1,"United Party for National Development",29,"JERE Mathews",84109,49373,48677,696,0.587012091452758,27737,0.569817367545247,27737,0.569817367545247,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","LIVINGSTONE",66,1,"United National Independence Party",28,"MUNKOMBWE Ian",84109,49373,48677,696,0.587012091452758,289,0.00593709554820552,289,0.00593709554820552,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","LIVINGSTONE",66,1,"Movement for Multi-Party Democracy",11,"KASHINKA Michael B",84109,49373,48677,696,0.587012091452758,391,0.00803254103580747,391,0.00803254103580747,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","LIVINGSTONE",66,1,"Independent",6071,"NAMUCHANA Charles",84109,49373,48677,696,0.587012091452758,1256,0.0258027405140005,1256,0.0258027405140005,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"SOUTHERN","LIVINGSTONE",66,1,"Independent",6070,"MWINDA Joram L",84109,49373,48677,696,0.587012091452758,182,0.00373893214454465,182,0.00373893214454465,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"WESTERN","LUAMPA",67,1,"Forum for Democracy and Development",7,"KALIMBWE Kunga E",23937,13050,12770,280,0.54518110038852,325,0.0254502740798747,325,0.0254502740798747,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"WESTERN","LUAMPA",67,1,"Patriotic Front",23,"LIMATA Josephine M",23937,13050,12770,280,0.54518110038852,2921,0.228739232576351,2921,0.228739232576351,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"WESTERN","LUAMPA",67,1,"United Party for National Development",29,"CHIKOTE Makozo",23937,13050,12770,280,0.54518110038852,9524,0.745810493343774,9524,0.745810493343774,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","LUANGENI",68,1,"Independent",6047,"MITI Yosi",38837,20613,19953,660,0.530756752581301,589,0.0295193705207237,589,0.0295193705207237,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","LUANGENI",68,1,"Patriotic Front",23,"ZULU Charles M",38837,20613,19953,660,0.530756752581301,12883,0.645667318197765,12883,0.645667318197765,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","LUANGENI",68,1,"Movement for Multi-Party Democracy",11,"CIFIRE Angela N",38837,20613,19953,660,0.530756752581301,2315,0.116022653235102,2315,0.116022653235102,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"EASTERN","LUANGENI",68,1,"United Party for National Development",29,"MOYO Moses F",38837,20613,19953,660,0.530756752581301,4166,0.208790658046409,4166,0.208790658046409,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","LUANSHYA",69,1,"Patriotic Front",23,"CHUNGU Stephen",54377,26511,26101,410,0.487540688158596,17285,0.662235163403701,17285,0.662235163403701,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","LUANSHYA",69,1,"Rainbow Party",46,"MINYOI Munalula",54377,26511,26101,410,0.487540688158596,923,0.0353626297842995,923,0.0353626297842995,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"COPPERBELT","LUANSHYA",69,1,"United Party for National Development",29,"MULENGA Helen",54377,26511,26101,410,0.487540688158596,7893,0.302402206812,7893,0.302402206812,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUAPULA","LUAPULA",70,1,"Patriotic Front",23,"KABANSHI Emerine",14926,9338,8987,351,0.625619723971593,3564,0.396572827417381,3564,0.396572827417381,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
11,1778,"Africa","Zambia",894,2016,8,"LUAPULA","LUAPULA",70,1,"Forum for Democracy and Development",7,"MWANSA Lucas",14926,9338,8987,351,0.625619723971593,188,0.0209191053744297,188,0.0209191053744297,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUAPULA","LUAPULA",70,1,"United Party for National Development",29,"CHISALA Daniel L",14926,9338,8987,351,0.625619723971593,2736,0.304439746300211,2736,0.304439746300211,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUAPULA","LUAPULA",70,1,"Independent",6066,"MWANSA Phillip K.",14926,9338,8987,351,0.625619723971593,2194,0.244130410593079,2194,0.244130410593079,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
11,1778,"Africa","Zambia",894,2016,8,"LUAPULA","LUAPULA",70,1,"Independent",6038,"MACHUNGWA Peter D",14926,9338,8987,351,0.625619723971593,305,0.0339379103148993,305,0.0339379103148993,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
