"","release","id","rg","ctr_n","ctr","yr","mn","sub","cst_n","cst","mag","pty_n","pty","can","pev1","vot1","vv1","ivv1","to1","cv1","cvs1","pv1","pvs1","pev2","vot2","vv2","ivv2","to2","cv2","cvs2","pv2","pvs2","seat"
"442",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Haute-Sanaga",14,2,"Union des Populations du Cameroun",14,"-990",37464,31701,31013,688,0.846172325432415,-990,-990,1340,0.0432076870989585,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"443",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Haute-Sanaga",14,2,"Parti National pour le Progrès",42,"-990",37464,31701,31013,688,0.846172325432415,-990,-990,271,0.00873827104762519,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"444",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Haute-Sanaga",14,2,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",37464,31701,31013,688,0.846172325432415,-990,-990,22771,0.734240479798794,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"445",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Haute-Sanaga",14,2,"Rassemblement pour les Forces Patriotiques",48,"-990",37464,31701,31013,688,0.846172325432415,-990,-990,381,0.0122851707348531,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"446",11,1700,"Africa","Cameroon",120,1992,3,"Est","Kadei",15,3,"OROC",33,"-990",54134,34756,33934,822,0.642036428122806,-990,-990,1729,0.0509518477043673,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"447",11,1700,"Africa","Cameroon",120,1992,3,"Est","Kadei",15,3,"Union Nationale pour la Démocratie et le Progrès",17,"-990",54134,34756,33934,822,0.642036428122806,-990,-990,14004,0.412683444333117,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"448",11,1700,"Africa","Cameroon",120,1992,3,"Est","Kadei",15,3,"Union des Populations du Cameroun",14,"-990",54134,34756,33934,822,0.642036428122806,-990,-990,1714,0.0505098131667354,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"449",11,1700,"Africa","Cameroon",120,1992,3,"Est","Kadei",15,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",54134,34756,33934,822,0.642036428122806,-990,-990,16487,0.48585489479578,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"450",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Lekie",16,5,"Union Nationale pour la Démocratie et le Progrès",17,"-990",96837,80126,78384,1742,0.827431663517044,-990,-990,2038,0.0260002041232905,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"451",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Lekie",16,5,"Rassemblement pour les Forces Patriotiques",48,"-990",96837,80126,78384,1742,0.827431663517044,-990,-990,1185,0.0151178812002449,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"452",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Lekie",16,5,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",96837,80126,78384,1742,0.827431663517044,-990,-990,52163,0.665480200040825,-990,-990,-990,-990,-990,-990,-990,-990,-990,5
"453",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Lekie",16,5,"Parti des Démocrates Camerounais",8,"-990",96837,80126,78384,1742,0.827431663517044,-990,-990,22233,0.283642069810165,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"454",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Lekie",16,5,"Parti de l'Alliance Libéral",35,"-990",96837,80126,78384,1742,0.827431663517044,-990,-990,765,0.00975964482547459,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"455",11,1700,"Africa","Cameroon",120,1992,3,"Extreme-Nord","Logone-Et-Chari",17,4,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",102824,74986,73577,1409,0.729265541118805,-990,-990,41465,0.563559264444052,-990,-990,-990,-990,-990,-990,-990,-990,-990,4
"456",11,1700,"Africa","Cameroon",120,1992,3,"Extreme-Nord","Logone-Et-Chari",17,4,"Union Nationale pour la Démocratie et le Progrès",17,"-990",102824,74986,73577,1409,0.729265541118805,-990,-990,32112,0.436440735555948,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"457",11,1700,"Africa","Cameroon",120,1992,3,"Est","Lom-Et-Djerem",18,3,"Parti des Démocrates Camerounais",8,"-990",57963,44413,41540,2873,0.766230181322568,-990,-990,1195,0.0287674530572942,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"458",11,1700,"Africa","Cameroon",120,1992,3,"Est","Lom-Et-Djerem",18,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",57963,44413,41540,2873,0.766230181322568,-990,-990,18844,0.453635050553683,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"459",11,1700,"Africa","Cameroon",120,1992,3,"Est","Lom-Et-Djerem",18,3,"Union Nationale pour la Démocratie et le Progrès",17,"-990",57963,44413,41540,2873,0.766230181322568,-990,-990,16936,0.407703418391911,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"460",11,1700,"Africa","Cameroon",120,1992,3,"Est","Lom-Et-Djerem",18,3,"Union des Populations du Cameroun",14,"-990",57963,44413,41540,2873,0.766230181322568,-990,-990,3455,0.0831728454501685,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"461",11,1700,"Africa","Cameroon",120,1992,3,"Est","Lom-Et-Djerem",18,3,"Parti de la Solidarité du Peuple",36,"-990",57963,44413,41540,2873,0.766230181322568,-990,-990,1110,0.0267212325469427,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"462",11,1700,"Africa","Cameroon",120,1992,3,"Sud-Ouest","Manyu",19,4,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",75256,46674,45248,1426,0.620203040289146,-990,-990,13276,0.293405233380481,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"463",11,1700,"Africa","Cameroon",120,1992,3,"Sud-Ouest","Manyu",19,4,"Conservative Republican Party",23,"-990",75256,46674,45248,1426,0.620203040289146,-990,-990,1469,0.0324655233380481,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"464",11,1700,"Africa","Cameroon",120,1992,3,"Sud-Ouest","Manyu",19,4,"Union Nationale pour la Démocratie et le Progrès",17,"-990",75256,46674,45248,1426,0.620203040289146,-990,-990,30503,0.674129243281471,-990,-990,-990,-990,-990,-990,-990,-990,-990,4
"465",11,1700,"Africa","Cameroon",120,1992,3,"Adamaoua","Mayo-Banyo",20,2,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",34005,20990,20345,645,0.617262167328334,-990,-990,3161,0.155369869746867,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"466",11,1700,"Africa","Cameroon",120,1992,3,"Adamaoua","Mayo-Banyo",20,2,"Union Nationale pour la Démocratie et le Progrès",17,"-990",34005,20990,20345,645,0.617262167328334,-990,-990,17184,0.844630130253133,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"467",11,1700,"Africa","Cameroon",120,1992,3,"Extreme-Nord","Mayo-Danay",21,5,"Union Nationale pour la Démocratie et le Progrès",17,"-990",134119,95260,91098,4162,0.710264764872986,-990,-990,35721,0.392116182572614,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"468",11,1700,"Africa","Cameroon",120,1992,3,"Extreme-Nord","Mayo-Danay",21,5,"Mouvement pour la Défense de la République",30,"-990",134119,95260,91098,4162,0.710264764872986,-990,-990,35787,0.392840677073042,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"469",11,1700,"Africa","Cameroon",120,1992,3,"Extreme-Nord","Mayo-Danay",21,5,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",134119,95260,91098,4162,0.710264764872986,-990,-990,19590,0.215043140354344,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"470",11,1700,"Africa","Cameroon",120,1992,3,"Extreme-Nord","Mayo-Kani",22,5,"Mouvement pour la Défense de la République",30,"-990",84508,66950,63776,3174,0.792232688029536,-990,-990,27410,0.429785499247366,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"471",11,1700,"Africa","Cameroon",120,1992,3,"Extreme-Nord","Mayo-Kani",22,5,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",84508,66950,63776,3174,0.792232688029536,-990,-990,12684,0.198883592574009,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"472",11,1700,"Africa","Cameroon",120,1992,3,"Extreme-Nord","Mayo-Kani",22,5,"Union Nationale pour la Démocratie et le Progrès",17,"-990",84508,66950,63776,3174,0.792232688029536,-990,-990,21645,0.33939099347717,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"473",11,1700,"Africa","Cameroon",120,1992,3,"Extreme-Nord","Mayo-Kani",22,5,"Parti National pour le Progrès",42,"-990",84508,66950,63776,3174,0.792232688029536,-990,-990,2037,0.0319399147014551,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"474",11,1700,"Africa","Cameroon",120,1992,3,"Nord","Mayo-Louti",23,4,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",91240,77091,74422,2669,0.844925471284524,-990,-990,23965,0.322014995565827,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"475",11,1700,"Africa","Cameroon",120,1992,3,"Nord","Mayo-Louti",23,4,"Mouvement pour la Défense de la République",30,"-990",91240,77091,74422,2669,0.844925471284524,-990,-990,4006,0.0538281690897853,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"476",11,1700,"Africa","Cameroon",120,1992,3,"Nord","Mayo-Louti",23,4,"Union Nationale pour la Démocratie et le Progrès",17,"-990",91240,77091,74422,2669,0.844925471284524,-990,-990,46451,0.624156835344387,-990,-990,-990,-990,-990,-990,-990,-990,-990,4
"477",11,1700,"Africa","Cameroon",120,1992,3,"Nord","Mayo-Rey",24,3,"Union Nationale pour la Démocratie et le Progrès",17,"-990",52702,35712,34911,801,0.677621342643543,-990,-990,25492,0.730199650539944,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"478",11,1700,"Africa","Cameroon",120,1992,3,"Nord","Mayo-Rey",24,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",52702,35712,34911,801,0.677621342643543,-990,-990,9419,0.269800349460056,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"479",11,1700,"Africa","Cameroon",120,1992,3,"Extreme-Nord","Mayo-Sava",25,4,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",81177,59260,54637,4623,0.73000973182059,-990,-990,31169,0.570474220766148,-990,-990,-990,-990,-990,-990,-990,-990,-990,4
"480",11,1700,"Africa","Cameroon",120,1992,3,"Extreme-Nord","Mayo-Sava",25,4,"Union Nationale pour la Démocratie et le Progrès",17,"-990",81177,59260,54637,4623,0.73000973182059,-990,-990,23468,0.429525779233853,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"481",11,1700,"Africa","Cameroon",120,1992,3,"Extreme-Nord","Mayo-Tsanaga",26,6,"Mouvement pour la Défense de la République",30,"-990",129271,81191,73562,7629,0.628068166874241,-990,-990,5777,0.078532394442783,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"482",11,1700,"Africa","Cameroon",120,1992,3,"Extreme-Nord","Mayo-Tsanaga",26,6,"Union Nationale pour la Démocratie et le Progrès",17,"-990",129271,81191,73562,7629,0.628068166874241,-990,-990,31192,0.424023272885457,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"483",11,1700,"Africa","Cameroon",120,1992,3,"Extreme-Nord","Mayo-Tsanaga",26,6,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",129271,81191,73562,7629,0.628068166874241,-990,-990,36593,0.49744433267176,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"484",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mbam",27,4,"Union Nationale pour la Démocratie et le Progrès",17,"-990",77259,60126,54466,5660,0.778239428416107,-990,-990,10037,0.18428010134763,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"485",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mbam",27,4,"Union des Républicains du Cameroun",52,"-990",77259,60126,54466,5660,0.778239428416107,-990,-990,3250,0.0596702530018727,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"486",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mbam",27,4,"Union Social Démocratique",55,"-990",77259,60126,54466,5660,0.778239428416107,-990,-990,3582,0.0657657988469871,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"487",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mbam",27,4,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",77259,60126,54466,5660,0.778239428416107,-990,-990,27293,0.501101604670804,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"488",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mbam",27,4,"Union Social du Cameroun",56,"-990",77259,60126,54466,5660,0.778239428416107,-990,-990,3579,0.0657107186134469,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"489",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mbam",27,4,"Union des Populations du Cameroun",14,"-990",77259,60126,54466,5660,0.778239428416107,-990,-990,6725,0.12347152351926,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"490",11,1700,"Africa","Cameroon",120,1992,3,"Adamaoua","Mbere",28,3,"Union des Populations du Cameroun",14,"-990",57125,35534,34326,1208,0.622039387308534,-990,-990,1259,0.0366777369923673,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"491",11,1700,"Africa","Cameroon",120,1992,3,"Adamaoua","Mbere",28,3,"Union Nationale pour la Démocratie et le Progrès",17,"-990",57125,35534,34326,1208,0.622039387308534,-990,-990,17799,0.518528229330537,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"492",11,1700,"Africa","Cameroon",120,1992,3,"Adamaoua","Mbere",28,3,"Parti National pour le Progrès",42,"-990",57125,35534,34326,1208,0.622039387308534,-990,-990,436,0.012701742119676,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"493",11,1700,"Africa","Cameroon",120,1992,3,"Adamaoua","Mbere",28,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",57125,35534,34326,1208,0.622039387308534,-990,-990,14832,0.43209229155742,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"494",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mefou",29,3,"Union des Populations du Cameroun",14,"-990",75510,62814,41487,21327,0.83186332936035,-990,-990,1860,0.0448333212813652,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"495",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mefou",29,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",75510,62814,41487,21327,0.83186332936035,-990,-990,36675,0.884011859136597,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"496",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mefou",29,3,"Parti des Démocrates Camerounais",8,"-990",75510,62814,41487,21327,0.83186332936035,-990,-990,2218,0.0534625304312194,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"497",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mefou",29,3,"Parti de l'Alliance Libéral",35,"-990",75510,62814,41487,21327,0.83186332936035,-990,-990,166,0.00400125340468098,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"498",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mefou",29,3,"Rassemblement pour les Forces Patriotiques",48,"-990",75510,62814,41487,21327,0.83186332936035,-990,-990,568,0.0136910357461373,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"499",11,1700,"Africa","Cameroon",120,1992,3,"Sud-Ouest","Meme",30,4,"Parti de l'Action du Peuple",34,"-990",92260,54961,51136,3825,0.595718621287665,-990,-990,2766,0.0540910513141427,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"500",11,1700,"Africa","Cameroon",120,1992,3,"Sud-Ouest","Meme",30,4,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",92260,54961,51136,3825,0.595718621287665,-990,-990,17462,0.34148153942428,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"501",11,1700,"Africa","Cameroon",120,1992,3,"Sud-Ouest","Meme",30,4,"Conservative Republican Party",23,"-990",92260,54961,51136,3825,0.595718621287665,-990,-990,1726,0.0337531289111389,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"502",11,1700,"Africa","Cameroon",120,1992,3,"Sud-Ouest","Meme",30,4,"Union Nationale pour la Démocratie et le Progrès",17,"-990",92260,54961,51136,3825,0.595718621287665,-990,-990,29182,0.570674280350438,-990,-990,-990,-990,-990,-990,-990,-990,-990,4
"503",11,1700,"Africa","Cameroon",120,1992,3,"Nord-Ouest","Menchum",31,4,"Union Nationale pour la Démocratie et le Progrès",17,"-990",71937,12253,11651,602,0.170329593950262,-990,-990,2545,0.21843618573513,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"504",11,1700,"Africa","Cameroon",120,1992,3,"Nord-Ouest","Menchum",31,4,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",71937,12253,11651,602,0.170329593950262,-990,-990,9106,0.78156381426487,-990,-990,-990,-990,-990,-990,-990,-990,-990,4
"505",11,1700,"Africa","Cameroon",120,1992,3,"Ouest","Menoua",32,5,"Union Nationale pour la Démocratie et le Progrès",17,"-990",89937,37521,31461,6060,0.417192034424097,-990,-990,17298,0.549823591112806,-990,-990,-990,-990,-990,-990,-990,-990,-990,5
"506",11,1700,"Africa","Cameroon",120,1992,3,"Ouest","Menoua",32,5,"Union des Populations du Cameroun",14,"-990",89937,37521,31461,6060,0.417192034424097,-990,-990,6604,0.209910683067925,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"507",11,1700,"Africa","Cameroon",120,1992,3,"Ouest","Menoua",32,5,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",89937,37521,31461,6060,0.417192034424097,-990,-990,7559,0.240265725819268,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"508",11,1700,"Africa","Cameroon",120,1992,3,"Nord-Ouest","Mezam",33,5,"Cameroon National Party",21,"-990",109186,25245,14115,11130,0.23121096111223,-990,-990,387,0.0274176408076514,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"509",11,1700,"Africa","Cameroon",120,1992,3,"Nord-Ouest","Mezam",33,5,"Union Nationale pour la Démocratie et le Progrès",17,"-990",109186,25245,14115,11130,0.23121096111223,-990,-990,4734,0.33538788522848,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"510",11,1700,"Africa","Cameroon",120,1992,3,"Nord-Ouest","Mezam",33,5,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",109186,25245,14115,11130,0.23121096111223,-990,-990,8994,0.637194473963868,-990,-990,-990,-990,-990,-990,-990,-990,-990,5
"511",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mfoundi",34,7,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",338935,213585,148456,65129,0.630165075899509,-990,-990,103680,0.698388748181279,-990,-990,-990,-990,-990,-990,-990,-990,-990,7
"512",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mfoundi",34,7,"Union des Populations du Cameroun",14,"-990",338935,213585,148456,65129,0.630165075899509,-990,-990,22304,0.150239801692084,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"513",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mfoundi",34,7,"Parti des Ouvriers Unifés du Camaroun",40,"-990",338935,213585,148456,65129,0.630165075899509,-990,-990,1445,0.00973352373767311,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"514",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mfoundi",34,7,"Parti de l'Alliance Libéral",35,"-990",338935,213585,148456,65129,0.630165075899509,-990,-990,1312,0.00883763539365199,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"515",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mfoundi",34,7,"Parti des Démocrates Camerounais",8,"-990",338935,213585,148456,65129,0.630165075899509,-990,-990,9394,0.0632780082987552,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"516",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mfoundi",34,7,"Parti National pour le Progrès",42,"-990",338935,213585,148456,65129,0.630165075899509,-990,-990,1632,0.010993156221372,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"517",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mfoundi",34,7,"Rassemblement pour les Forces Patriotiques",48,"-990",338935,213585,148456,65129,0.630165075899509,-990,-990,1507,0.0101511558980439,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"518",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mfoundi",34,7,"Parti de la Solidarité du Peuple",36,"-990",338935,213585,148456,65129,0.630165075899509,-990,-990,2018,0.0135932532198092,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"519",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mfoundi",34,7,"Union Nationale pour la Démocratie et le Progrès",17,"-990",338935,213585,148456,65129,0.630165075899509,-990,-990,3359,0.0226262326884734,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"520",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mfoundi",34,7,"Parti des Ouvriers et Paysans du Cameroun",39,"-990",338935,213585,148456,65129,0.630165075899509,-990,-990,824,0.00555046613137899,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"521",11,1700,"Africa","Cameroon",120,1992,3,"Centre","Mfoundi",34,7,"Rassemblement Camerounais pour la Républic",46,"-990",338935,213585,148456,65129,0.630165075899509,-990,-990,981,0.00660801853747912,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"522",11,1700,"Africa","Cameroon",120,1992,3,"Ouest","Mifi",35,6,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",121891,65476,44494,20982,0.537168453782478,-990,-990,15601,0.350631545826404,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"523",11,1700,"Africa","Cameroon",120,1992,3,"Ouest","Mifi",35,6,"Union des Populations du Cameroun",14,"-990",121891,65476,44494,20982,0.537168453782478,-990,-990,9941,0.223423382928035,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"524",11,1700,"Africa","Cameroon",120,1992,3,"Ouest","Mifi",35,6,"Union Nationale pour la Démocratie et le Progrès",17,"-990",121891,65476,44494,20982,0.537168453782478,-990,-990,12133,0.272688452375601,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"525",11,1700,"Africa","Cameroon",120,1992,3,"Ouest","Mifi",35,6,"Rassemblement Camerounais pour la Républic",46,"-990",121891,65476,44494,20982,0.537168453782478,-990,-990,3539,0.0795388142221423,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"526",11,1700,"Africa","Cameroon",120,1992,3,"Ouest","Mifi",35,6,"Nationalisme des Pacifists du Cameroun",32,"-990",121891,65476,44494,20982,0.537168453782478,-990,-990,3280,0.0737178046478177,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"527",11,1700,"Africa","Cameroon",120,1992,3,"Nord-Ouest","Momo",36,3,"Union Nationale pour la Démocratie et le Progrès",17,"-990",51617,13817,13268,549,0.267683127651743,-990,-990,2931,0.22090744648779,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"528",11,1700,"Africa","Cameroon",120,1992,3,"Nord-Ouest","Momo",36,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",51617,13817,13268,549,0.267683127651743,-990,-990,10337,0.77909255351221,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"529",11,1700,"Africa","Cameroon",120,1992,3,"Littoral","Moungo",37,6,"Union des Populations du Cameroun",14,"-990",140883,51919,36261,15658,0.368525656040828,-990,-990,10676,0.294421003281763,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"530",11,1700,"Africa","Cameroon",120,1992,3,"Littoral","Moungo",37,6,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",140883,51919,36261,15658,0.368525656040828,-990,-990,10899,0.300570861255895,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"531",11,1700,"Africa","Cameroon",120,1992,3,"Littoral","Moungo",37,6,"Union Nationale pour la Démocratie et le Progrès",17,"-990",140883,51919,36261,15658,0.368525656040828,-990,-990,14686,0.405008135462342,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"532",11,1700,"Africa","Cameroon",120,1992,3,"Ouest","Nde",38,2,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",21725,12390,7657,4733,0.570310701956272,-990,-990,3417,0.446258325715032,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"533",11,1700,"Africa","Cameroon",120,1992,3,"Ouest","Nde",38,2,"Union Nationale pour la Démocratie et le Progrès",17,"-990",21725,12390,7657,4733,0.570310701956272,-990,-990,2191,0.286143398197728,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"534",11,1700,"Africa","Cameroon",120,1992,3,"Ouest","Nde",38,2,"Parti National pour le Progrès",42,"-990",21725,12390,7657,4733,0.570310701956272,-990,-990,2049,0.26759827608724,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"535",11,1700,"Africa","Cameroon",120,1992,3,"Sud-Ouest","Ndian",39,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",23299,14140,13512,628,0.606892999699558,-990,-990,3499,0.258955002960332,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"536",11,1700,"Africa","Cameroon",120,1992,3,"Sud-Ouest","Ndian",39,3,"Parti de l'Action du Peuple",34,"-990",23299,14140,13512,628,0.606892999699558,-990,-990,186,0.013765541740675,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"537",11,1700,"Africa","Cameroon",120,1992,3,"Sud-Ouest","Ndian",39,3,"Union Nationale pour la Démocratie et le Progrès",17,"-990",23299,14140,13512,628,0.606892999699558,-990,-990,9080,0.671995263469509,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"538",11,1700,"Africa","Cameroon",120,1992,3,"Sud-Ouest","Ndian",39,3,"Conservative Republican Party",23,"-990",23299,14140,13512,628,0.606892999699558,-990,-990,747,0.0552841918294849,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"539",11,1700,"Africa","Cameroon",120,1992,3,"Littoral","Nkam",40,1,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",16344,11725,10804,921,0.717388644150759,-990,-990,4043,0.374213254350241,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"540",11,1700,"Africa","Cameroon",120,1992,3,"Littoral","Nkam",40,1,"Parti des Fourmis Devient",38,"-990",16344,11725,10804,921,0.717388644150759,-990,-990,168,0.0155497963717142,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"541",11,1700,"Africa","Cameroon",120,1992,3,"Littoral","Nkam",40,1,"Association Social-Démocrate du Cameroun",20,"-990",16344,11725,10804,921,0.717388644150759,-990,-990,228,0.0211032950758978,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"542",11,1700,"Africa","Cameroon",120,1992,3,"Littoral","Nkam",40,1,"Union des Républicains du Cameroun",52,"-990",16344,11725,10804,921,0.717388644150759,-990,-990,672,0.0621991854868567,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"543",11,1700,"Africa","Cameroon",120,1992,3,"Littoral","Nkam",40,1,"Union des Populations du Cameroun",14,"-990",16344,11725,10804,921,0.717388644150759,-990,-990,5693,0.526934468715291,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"544",11,1700,"Africa","Cameroon",120,1992,3,"Ouest","Noun",41,5,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",130281,20296,17625,2671,0.155786338760065,-990,-990,10405,0.590354609929078,-990,-990,-990,-990,-990,-990,-990,-990,-990,5
